ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
2796,3051,1,2024-02-17,1,2,7,195,3,5169,1,0
2797,3052,2,2025-10-28,1,6,22,101,12,5170,1,0
2798,3052,1,2025-11-12,1,6,22,101,12,5171,1,0
2799,3052,1,2025-10-31,1,6,22,101,12,5172,1,0
2800,3053,1,2026-10-13,1,11,39,25,21,5175,1,0
2801,3054,1,2024-08-23,1,8,29,118,16,5176,1,0
2802,3056,1,2025-08-17,1,4,13,35,7,5179,1,0
2803,3057,1,2023-06-27,4,20,19,175,10,5180,1,0
2804,3057,1,2023-07-26,1,5,19,175,10,5182,1,0
2805,3058,1,2026-10-30,1,8,28,250,15,5183,1,0
2806,3059,2,2027-01-08,1,8,28,63,16,5184,1,0
2807,3060,1,2025-03-12,1,8,29,156,15,5185,1,0
2808,3061,2,2026-09-19,1,4,13,83,8,5187,1,0
2809,3062,2,2025-02-01,1,14,55,141,27,5189,1,0
2810,3062,1,2024-12-10,1,14,55,141,27,5190,1,0
2811,3064,1,2026-08-20,1,10,37,97,19,5193,1,0
2812,3064,1,2026-07-23,2,17,37,97,19,5195,1,0
2813,3066,1,2025-09-13,1,2,8,188,4,5198,1,0
2814,3066,1,2025-09-27,1,2,8,188,4,5200,1,0
2815,3066,2,2025-09-19,1,2,8,188,4,5201,1,1
2816,3068,1,2026-04-02,1,5,18,198,10,5204,1,0
2817,3070,1,2026-03-19,1,12,47,68,23,5207,1,0
2818,3071,1,2025-03-26,1,10,37,227,19,5208,1,0
2819,3073,2,2023-10-15,1,4,13,83,7,5210,1,0
2820,3074,2,2025-02-05,1,1,4,102,1,5212,1,0
2821,3074,1,2025-03-11,1,1,4,102,1,5213,1,0
2822,3075,1,2025-06-05,1,9,33,180,17,5214,1,0
2823,3077,2,2023-10-09,1,5,20,6,10,5218,1,1
2824,3077,1,2023-09-22,1,5,20,6,10,5219,1,0
2825,3077,1,2023-11-09,1,5,20,6,10,5221,1,0
2826,3078,1,2023-04-24,1,11,40,143,21,5222,1,0
2827,3079,1,2026-09-18,1,4,13,35,7,5224,1,0
2828,3082,2,2024-05-01,1,1,3,166,1,5227,1,0
2829,3082,1,2024-04-17,1,1,3,166,1,5228,1,1
2830,3083,1,2026-11-19,1,10,37,227,20,5230,1,0
2831,3085,1,2025-10-03,1,9,33,122,18,5232,1,0
2832,3086,1,2023-12-24,1,8,28,20,15,5233,1,0
2833,3089,1,2024-06-21,1,8,29,174,15,5237,1,0
2834,3090,1,2024-11-30,1,6,23,119,11,5238,1,0
2835,3091,2,2025-07-18,1,10,37,193,19,5240,1,0
2836,3091,1,2025-07-26,1,10,37,193,19,5241,1,0
2837,3091,1,2025-09-04,1,10,37,193,19,5242,1,0
2838,3092,2,2026-08-05,1,15,59,111,29,5243,1,0
2839,3093,1,2025-06-03,1,11,39,67,21,5244,1,1
2840,3099,1,2023-04-16,1,1,2,137,2,5251,1,0
2841,3101,1,2026-12-10,1,14,55,76,28,5254,1,0
2842,3102,1,2023-04-26,1,15,59,94,30,5257,1,0
2843,3103,1,2023-06-20,1,6,22,99,11,5258,1,0
2844,3104,1,2026-01-06,1,11,42,117,21,5259,1,1
2845,3106,1,2025-04-29,1,11,39,67,22,5263,1,0
2846,3107,2,2025-04-03,1,3,10,13,6,5265,1,1
2847,3110,1,2024-03-27,1,15,58,32,30,5268,1,0
2848,3111,1,2024-06-05,1,8,29,69,16,5269,1,0
2849,3112,1,2025-11-29,1,1,4,194,1,5270,1,0
2850,3113,1,2023-06-11,1,11,41,88,22,5271,1,0
2851,3114,2,2024-03-17,1,13,49,3,26,5272,1,0
2852,3115,1,2024-04-01,1,4,14,163,7,5275,1,0
2853,3118,1,2025-04-12,1,2,7,138,4,5279,1,0
2854,3119,1,2026-02-02,1,10,37,193,20,5280,1,0
2855,3119,1,2026-02-12,1,10,37,193,20,5281,1,0
2856,3120,2,2024-12-01,1,13,51,237,26,5282,1,0
2857,3122,1,2023-07-23,1,1,3,166,2,5285,1,0
2858,3123,1,2026-01-04,1,8,29,130,16,5286,1,1
2859,3123,1,2026-01-21,1,8,29,130,16,5287,1,0
2860,3124,1,2024-10-20,1,6,22,99,12,5289,1,0
2861,3124,1,2024-11-10,1,6,22,99,12,5291,1,0
2862,3125,1,2026-08-12,1,6,22,101,11,5293,1,0
2863,3125,2,2026-07-14,1,6,22,101,11,5294,1,0
2864,3127,1,2025-06-30,1,12,44,9,24,5296,1,0
2865,3128,1,2025-04-10,1,8,28,36,16,5297,1,0
2866,3129,1,2025-01-19,1,5,18,167,10,5298,1,0
2867,3130,1,2023-06-14,1,13,49,203,25,5299,1,0
2868,3133,2,2023-04-02,1,15,58,66,29,5305,1,0
2869,3133,1,2023-04-06,1,15,58,66,29,5306,1,0
2870,3133,1,2023-03-29,1,15,58,66,29,5307,1,0
2871,3134,1,2025-01-06,1,5,18,202,9,5308,1,0
2872,3135,1,2025-02-16,1,1,2,137,1,5309,1,0
2873,3135,1,2025-02-27,1,1,2,137,1,5310,1,0
2874,3136,2,2025-12-02,1,9,33,180,17,5311,1,0
2875,3138,1,2026-09-20,1,6,22,230,12,5313,1,0
2876,3140,1,2026-06-14,1,15,58,66,30,5316,1,0
2877,3140,1,2026-06-24,1,15,58,66,30,5317,1,0
2878,3140,1,2026-07-18,1,15,58,66,30,5318,1,1
2879,3141,1,2026-03-19,1,5,20,113,10,5319,1,0
2880,3142,1,2025-10-29,1,10,37,183,20,5320,1,0
2881,3143,1,2026-05-10,1,4,15,226,7,5324,1,0
2882,3146,1,2026-11-28,1,8,29,16,16,5327,1,0
2883,3148,1,2024-02-25,1,3,11,158,6,5329,1,0
2884,3148,2,2024-02-24,1,3,11,158,6,5330,1,0
2885,3150,1,2024-02-25,1,6,23,57,11,5333,1,0
2886,3152,1,2026-10-03,1,9,31,120,18,5335,1,0
2887,3153,1,2026-12-17,1,2,8,209,4,5336,1,0
2888,3154,1,2023-10-04,1,15,57,49,29,5338,1,0
2889,3154,1,2023-11-04,1,15,57,49,29,5340,1,0
2890,3155,1,2027-01-26,1,11,42,199,21,5342,1,0
2891,3156,1,2023-07-11,1,1,2,137,2,5345,1,0
2892,3158,1,2023-12-24,1,8,28,20,15,5349,1,0
2893,3160,1,2023-05-27,1,2,8,56,3,5352,1,0
2894,3161,1,2023-09-10,1,12,45,73,23,5354,1,0
2895,3162,2,2024-07-12,1,3,11,43,6,5356,1,0
2896,3163,1,2024-02-20,1,8,28,22,15,5357,1,0
2897,3164,1,2026-05-01,1,8,29,98,16,5360,1,0
2898,3165,1,2026-03-22,1,1,5,115,2,5361,1,0
2899,3165,1,2026-03-23,1,1,5,115,2,5362,1,0
2900,3166,1,2023-06-27,1,10,36,105,19,5363,1,0
2901,3167,1,2026-02-24,1,6,23,161,12,5364,1,0
2902,3169,1,2025-08-09,1,5,19,151,9,5366,1,0
2903,3170,1,2025-11-12,1,6,23,57,11,5367,1,1
2904,3172,1,2023-03-21,1,10,36,40,20,5370,1,0
2905,3174,1,2026-06-29,1,6,23,245,11,5373,1,0
2906,3176,1,2025-05-13,1,1,5,204,1,5376,1,0
2907,3176,1,2025-05-06,1,1,5,204,1,5378,1,0
2908,3177,2,2023-03-12,1,7,25,74,13,5379,1,0
2909,3177,1,2023-03-30,1,7,25,74,13,5380,1,0
2910,3178,2,2026-05-26,2,16,18,198,10,5381,1,0
2911,3178,1,2026-05-12,1,5,18,198,10,5383,1,0
2912,3179,1,2026-12-03,1,14,54,31,27,5384,1,0
2913,3179,1,2027-01-26,1,14,54,31,27,5385,1,0
2914,3181,1,2024-12-30,1,14,55,146,27,5387,1,0
2915,3181,1,2024-12-04,2,17,55,146,27,5388,1,0
2916,3182,1,2023-07-11,1,11,42,117,21,5389,1,0
2917,3187,2,2026-03-17,1,4,16,30,8,5398,1,0
2918,3188,1,2025-07-12,1,13,50,236,25,5401,1,0
2919,3188,1,2025-05-31,1,13,50,236,25,5402,1,0
2920,3190,2,2023-09-29,1,13,50,236,26,5407,1,0
2921,3192,2,2025-10-01,1,13,51,190,25,5410,1,0
2922,3194,2,2026-06-18,1,13,50,54,26,5413,1,0
2923,3194,2,2026-07-06,1,13,50,54,26,5414,1,0
2924,3195,1,2026-01-27,1,13,52,178,25,5416,1,0
2925,3196,1,2025-06-02,1,4,14,108,7,5417,1,0
2926,3196,2,2025-04-19,1,4,14,108,7,5418,1,0
2927,3198,1,2026-06-27,1,2,7,109,3,5420,1,0
2928,3198,2,2026-06-06,1,2,7,109,3,5421,1,0
2929,3199,2,2024-01-25,1,1,4,62,2,5422,1,0
2930,3201,1,2023-09-10,1,2,7,125,3,5424,1,0
2931,3202,2,2026-10-22,1,2,7,109,3,5425,1,0
2932,3202,1,2026-11-21,1,2,7,109,3,5426,1,0
2933,3202,1,2026-11-03,1,2,7,109,3,5427,1,0
2934,3202,1,2026-10-09,1,2,7,109,3,5428,1,0
2935,3203,1,2023-06-30,1,4,14,108,7,5429,1,0
2936,3203,1,2023-07-30,3,18,14,108,7,5430,1,0
2937,3204,1,2025-07-03,1,13,52,15,25,5432,1,0
2938,3205,1,2025-06-27,1,8,29,174,16,5433,1,0
2939,3205,1,2025-05-24,1,8,29,174,16,5434,1,0
2940,3206,1,2024-05-28,1,6,23,5,11,5435,1,0
2941,3208,1,2024-03-22,1,9,34,207,17,5437,1,0
2942,3208,2,2024-03-24,1,9,34,207,17,5438,1,0
2943,3211,1,2023-12-06,1,14,54,55,28,5441,1,0
2944,3214,1,2023-03-01,1,12,45,214,24,5445,1,0
2945,3216,2,2026-10-11,1,14,54,164,27,5448,1,0
2946,3216,1,2026-10-02,1,14,54,164,27,5449,1,0
2947,3216,2,2026-08-28,2,16,54,164,27,5450,1,0
2948,3218,1,2023-10-05,1,3,10,165,6,5453,1,0
2949,3218,1,2023-11-07,4,21,10,165,6,5455,1,0
2950,3221,1,2026-06-05,1,6,22,24,12,5459,1,0
2951,3222,1,2023-02-23,1,6,23,119,11,5460,1,0
2952,3223,1,2024-08-21,1,10,37,97,20,5461,1,0
2953,3223,1,2024-07-27,1,10,37,97,20,5462,1,0
2954,3226,1,2025-12-06,1,15,60,27,30,5467,1,0
2955,3227,2,2026-10-10,1,1,5,204,1,5471,1,0
2956,3228,2,2026-09-15,1,7,25,47,13,5475,1,0
2957,3230,1,2023-04-26,1,13,52,75,25,5477,1,0
2958,3231,1,2025-12-24,1,1,5,115,1,5478,1,0
2959,3231,1,2025-11-18,1,1,5,115,1,5479,1,0
2960,3231,1,2025-12-25,1,1,5,115,1,5480,1,0
2961,3232,1,2024-08-15,1,8,29,156,16,5484,1,0
2962,3233,1,2025-03-29,1,4,16,127,8,5485,1,0
2963,3233,1,2025-04-24,1,4,16,127,8,5486,1,0
2964,3233,1,2025-03-24,1,4,16,127,8,5487,1,0
2965,3234,1,2025-06-27,1,1,3,166,2,5489,1,0
2966,3234,1,2025-05-23,1,1,3,166,2,5490,1,0
2967,3235,2,2024-06-01,1,2,7,125,3,5494,1,0
2968,3236,1,2024-02-29,1,2,8,200,4,5495,1,0
2969,3237,1,2026-08-22,1,9,31,120,18,5497,1,0
2970,3239,2,2026-06-05,1,12,45,73,23,5499,1,0
2971,3239,1,2026-06-09,1,12,45,73,23,5501,1,0
2972,3239,1,2026-06-28,1,12,45,73,23,5502,1,0
2973,3240,1,2026-05-11,1,8,28,224,15,5503,1,0
2974,3242,2,2023-10-09,1,13,51,190,26,5506,1,0
2975,3243,1,2026-03-28,1,8,29,16,15,5509,1,0
2976,3244,1,2024-05-23,1,13,50,236,26,5510,1,0
2977,3246,1,2026-10-24,1,4,15,26,8,5512,1,0
2978,3248,1,2025-06-25,1,12,46,196,23,5515,1,0
2979,3249,1,2024-02-08,1,5,19,216,10,5516,1,0
2980,3250,1,2023-03-10,1,5,19,216,9,5518,1,0
2981,3251,1,2026-02-02,1,14,55,162,28,5519,1,0
2982,3251,1,2026-01-30,1,14,55,162,28,5520,1,0
2983,3252,1,2023-05-28,1,9,34,50,18,5521,1,0
2984,3253,2,2025-11-08,1,10,36,228,20,5522,1,0
2985,3253,1,2025-11-01,1,10,36,228,20,5523,1,0
2986,3254,1,2024-06-05,1,7,26,144,13,5526,1,0
2987,3254,1,2024-06-19,1,7,26,144,13,5527,1,0
2988,3259,1,2025-06-17,1,1,4,225,1,5534,1,0
2989,3260,1,2024-08-28,1,8,28,63,16,5536,1,0
2990,3261,1,2025-06-23,1,15,57,49,30,5538,1,0
2991,3262,1,2023-03-31,1,7,26,144,13,5540,1,0
2992,3262,1,2023-04-02,1,7,26,144,13,5541,1,0
2993,3263,2,2026-04-03,1,9,32,128,18,5542,1,0
2994,3264,1,2023-05-28,1,14,54,131,28,5543,1,0
2995,3264,2,2023-05-25,1,14,54,131,28,5544,1,0
2996,3265,1,2024-08-22,1,11,40,208,21,5545,1,0
2997,3265,1,2024-08-05,1,11,40,208,21,5546,1,0
2998,3265,2,2024-08-18,1,11,40,208,21,5547,1,0
2999,3266,2,2023-11-10,1,13,50,46,26,5548,1,0
3000,3272,2,2023-08-31,1,10,37,227,20,5555,1,0
3001,3273,1,2024-01-23,1,5,20,6,9,5556,1,0
3002,3273,1,2024-01-14,1,5,20,6,9,5557,1,0
3003,3273,1,2024-01-21,1,5,20,6,9,5559,1,0
3004,3274,1,2023-05-07,1,2,7,109,4,5560,1,0
3005,3274,1,2023-05-14,1,2,7,109,4,5561,1,0
3006,3274,1,2023-05-30,1,2,7,109,4,5562,1,0
3007,3274,1,2023-06-11,1,2,7,109,4,5563,1,0
3008,3277,1,2025-08-26,1,11,42,244,21,5567,1,0
3009,3278,1,2026-09-03,3,18,28,224,16,5568,1,0
3010,3278,1,2026-09-17,1,8,28,224,16,5569,1,0
3011,3278,1,2026-09-14,1,8,28,224,16,5571,1,0
3012,3280,1,2027-01-14,1,4,14,108,8,5573,1,0
3013,3281,1,2024-02-10,1,8,28,77,15,5575,1,0
3014,3282,2,2025-10-22,1,8,28,22,16,5576,1,0
3015,3286,2,2026-07-20,1,1,2,29,1,5581,1,0
3016,3286,1,2026-07-21,1,1,2,29,1,5582,1,0
3017,3287,1,2023-06-06,1,10,37,91,20,5585,1,0
3018,3289,1,2025-09-17,1,2,7,195,4,5587,1,0
3019,3290,2,2023-09-17,1,11,40,112,21,5588,1,0
3020,3291,1,2025-04-17,1,1,3,2,2,5589,1,0
3021,3292,1,2025-12-16,1,10,36,105,19,5591,1,0
3022,3293,1,2025-03-11,1,8,29,16,15,5592,1,0
3023,3294,1,2027-02-22,1,4,16,127,7,5593,1,0
3024,3295,1,2025-12-14,1,13,50,236,25,5594,1,0
3025,3297,1,2024-06-27,1,15,59,111,30,5596,1,0
3026,3299,1,2024-11-10,1,2,7,197,3,5598,1,0
3027,3300,1,2025-04-10,1,5,18,198,9,5599,1,0
3028,3300,1,2025-05-29,1,5,18,198,9,5600,1,0
3029,3301,1,2023-11-23,1,15,60,27,30,5601,1,0
3030,3301,1,2023-11-19,1,15,60,27,30,5602,1,0
3031,3301,1,2023-11-19,1,15,60,27,30,5603,1,0
3032,3302,2,2024-11-19,1,7,26,38,14,5604,1,0
3033,3303,1,2025-08-01,1,2,7,195,4,5606,1,0
3034,3304,1,2024-09-19,4,20,18,247,9,5608,1,0
3035,3305,1,2026-02-08,1,2,7,145,3,5610,1,0
3036,3306,1,2025-06-24,1,2,8,209,3,5611,1,0
3037,3307,1,2024-11-22,1,8,28,155,16,5612,1,0
3038,3307,2,2024-10-30,1,8,28,155,16,5613,1,0
3039,3308,1,2025-08-16,1,1,5,204,2,5614,1,0
3040,3309,1,2024-07-05,1,13,51,190,26,5615,1,0
3041,3309,1,2024-06-30,1,13,51,190,26,5616,1,0
3042,3312,2,2023-09-29,1,5,20,100,10,5620,1,0
3043,3313,1,2024-05-02,1,10,37,103,19,5624,1,0
3044,3313,2,2024-05-08,1,10,37,103,19,5625,1,0
3045,3314,2,2025-08-05,1,10,36,179,19,5627,1,0
3046,3315,1,2026-02-12,1,15,60,27,30,5628,1,0
3047,3317,1,2023-04-15,1,10,37,193,19,5630,1,0
3048,3317,1,2023-05-19,1,10,37,193,19,5631,1,0
3049,3319,1,2024-10-26,4,20,51,190,26,5633,1,0
3050,3319,1,2024-10-13,1,13,51,190,26,5635,1,0
3051,3319,2,2024-11-02,1,13,51,190,26,5636,1,0
3052,3320,1,2027-02-17,1,6,22,24,11,5637,1,0
3053,3322,1,2025-10-17,1,15,58,32,30,5639,1,0
3054,3327,1,2026-08-16,1,5,18,198,9,5648,1,0
3055,3328,1,2023-04-12,1,7,25,191,13,5650,1,0
3056,3331,1,2024-01-15,1,13,49,139,26,5654,1,0
3057,3332,1,2026-08-22,1,13,49,139,25,5655,1,0
3058,3333,1,2024-03-27,1,4,13,35,8,5656,1,0
3059,3334,1,2024-09-27,1,1,5,115,2,5658,1,0
3060,3335,1,2026-03-14,1,10,37,86,20,5659,1,0
3061,3336,1,2024-03-28,1,9,33,42,18,5661,1,0
3062,3338,1,2023-08-04,1,8,28,36,16,5665,1,0
3063,3339,1,2023-11-29,1,5,18,198,9,5666,1,0
3064,3340,1,2026-08-07,1,14,54,192,27,5669,1,0
3065,3341,1,2025-05-20,1,7,25,1,13,5670,1,0
3066,3342,1,2026-09-01,1,15,59,94,30,5671,1,0
3067,3343,1,2024-09-23,1,12,46,126,24,5672,1,0
3068,3345,1,2025-02-14,1,3,10,13,5,5674,1,0
3069,3345,1,2025-02-20,1,3,10,13,5,5675,1,0
3070,3347,1,2025-10-13,2,16,10,212,6,5677,1,0
3071,3350,1,2025-04-25,1,9,32,128,18,5681,1,0
3072,3351,1,2023-04-30,1,10,36,189,19,5683,1,0
3073,3352,1,2023-12-09,1,6,22,17,11,5685,1,0
3074,3353,1,2026-06-14,1,7,26,231,13,5687,1,0
3075,3353,1,2026-05-27,1,7,26,231,13,5689,1,0
3076,3354,1,2023-12-15,3,19,49,3,25,5692,1,0
3077,3356,2,2023-05-22,1,15,59,147,30,5695,1,0
3078,3357,1,2023-02-19,1,8,28,224,15,5696,1,0
3079,3357,2,2023-03-09,1,8,28,224,15,5697,1,0
3080,3358,1,2026-11-12,1,15,59,147,30,5698,1,0
3081,3358,1,2026-12-21,1,15,59,147,30,5699,1,0
3082,3359,1,2023-04-24,1,8,28,77,15,5701,1,0
3083,3360,2,2024-07-17,1,7,26,206,14,5704,1,0
3084,3361,1,2023-02-22,1,14,55,81,28,5706,1,0
3085,3363,1,2023-11-01,1,4,13,35,8,5708,1,0
3086,3363,1,2023-10-26,4,21,13,35,8,5709,1,0
3087,3364,1,2024-09-08,1,12,44,9,23,5710,1,0
3088,3365,1,2024-09-14,1,5,19,175,9,5711,1,0
3089,3366,1,2026-12-28,1,12,45,73,23,5712,1,0
3090,3367,1,2026-01-11,1,6,23,161,12,5713,1,0
3091,3367,1,2026-02-12,1,6,23,161,12,5714,1,0
3092,3367,1,2026-02-25,1,6,23,161,12,5715,1,0
3093,3368,1,2025-09-04,1,9,34,50,18,5716,1,0
3094,3368,1,2025-10-11,1,9,34,50,18,5717,1,0
3095,3369,1,2023-09-06,1,10,37,91,20,5718,1,0
3096,3369,1,2023-08-28,1,10,37,91,20,5719,1,0
3097,3370,1,2024-01-20,2,17,55,134,27,5720,1,0
3098,3372,2,2024-09-07,1,9,33,42,17,5722,1,0
3099,3373,1,2023-10-10,1,11,40,112,22,5723,1,0
3100,3374,2,2023-11-21,1,2,8,56,4,5724,1,0
3101,3374,2,2024-01-15,1,2,8,56,4,5725,1,0
3102,3374,1,2023-12-24,1,2,8,56,4,5726,1,0
3103,3377,1,2025-06-24,1,3,11,158,6,5732,1,0
3104,3378,2,2026-09-20,1,2,7,195,4,5733,1,0
3105,3379,2,2025-08-10,1,8,29,16,16,5734,1,0
3106,3382,2,2025-04-05,1,8,28,77,16,5739,1,0
3107,3382,1,2025-04-12,1,8,28,77,16,5740,1,0
3108,3382,1,2025-05-11,1,8,28,77,16,5741,1,0
3109,3384,1,2026-05-25,1,14,55,162,27,5745,1,0
3110,3386,1,2024-04-06,1,15,57,235,30,5748,1,0
3111,3387,1,2023-04-06,1,2,8,240,3,5749,1,0
3112,3387,1,2023-03-29,1,2,8,240,3,5750,1,0
3113,3388,1,2025-05-15,1,2,7,84,4,5752,1,0
3114,3389,1,2024-02-19,1,8,28,77,16,5753,1,0
3115,3389,1,2024-02-23,1,8,28,77,16,5754,1,0
3116,3390,1,2024-11-30,1,11,42,243,22,5756,1,0
3117,3390,1,2024-12-29,1,11,42,243,22,5759,1,0
3118,3391,2,2024-12-29,1,10,37,193,20,5762,1,0
3119,3391,1,2024-12-18,1,10,37,193,20,5763,1,0
3120,3395,1,2023-06-16,3,19,2,137,1,5769,1,0
3121,3395,1,2023-08-04,1,1,2,137,1,5770,1,0
3122,3397,1,2024-12-28,1,13,49,203,25,5774,1,0
3123,3399,1,2026-03-05,1,12,47,239,23,5776,1,0
3124,3400,1,2023-06-06,1,5,18,247,10,5777,1,1
3125,3400,1,2023-07-05,1,5,18,247,10,5778,1,1
3126,3403,1,2024-05-08,1,14,55,162,27,5781,1,0
3127,3403,2,2024-05-15,1,14,55,162,27,5783,1,0
3128,3404,1,2023-12-26,4,21,49,3,25,5784,1,0
3129,3404,1,2023-11-13,1,13,49,3,25,5785,1,0
3130,3406,1,2026-10-04,1,14,54,55,28,5787,1,0
3131,3407,1,2024-12-28,1,7,26,38,13,5788,1,0
3132,3408,1,2023-08-07,1,1,2,137,1,5789,1,0
3133,3409,1,2025-10-09,1,9,31,219,17,5790,1,0
3134,3410,1,2026-11-03,1,4,13,35,7,5791,1,0
3135,3410,1,2026-11-07,1,4,13,35,7,5792,1,0
3136,3410,1,2026-11-25,1,4,13,35,7,5793,1,0
3137,3410,1,2026-12-25,1,4,13,35,7,5794,1,0
3138,3411,1,2024-01-10,1,4,15,110,8,5796,1,0
3139,3412,1,2025-07-01,1,6,22,24,11,5797,1,0
3140,3415,1,2024-06-28,1,14,54,210,27,5803,1,0
3141,3416,1,2023-08-07,1,7,26,144,14,5805,1,0
3142,3417,1,2024-03-26,1,4,14,108,8,5808,1,0
3143,3418,1,2023-12-22,1,11,39,159,21,5809,1,0
3144,3418,1,2024-01-13,1,11,39,159,21,5810,1,0
3145,3418,1,2023-12-22,1,11,39,159,21,5811,1,0
3146,3419,2,2025-12-19,1,11,41,88,21,5814,1,0
3147,3420,1,2024-01-15,1,5,18,198,10,5815,1,0
3148,3420,1,2024-01-31,1,5,18,198,10,5817,1,0
3149,3422,2,2024-08-13,1,3,11,43,5,5819,1,0
3150,3423,1,2023-09-15,1,10,37,86,20,5820,1,0
3151,3424,2,2025-09-02,1,1,5,204,2,5822,1,0
3152,3425,1,2025-01-22,1,2,8,106,4,5823,1,1
3153,3426,1,2025-05-18,1,13,52,217,25,5826,1,0
3154,3426,1,2025-05-30,1,13,52,217,25,5827,1,0
3155,3427,1,2023-07-05,1,4,15,110,8,5828,1,0
3156,3432,1,2025-06-21,1,14,54,131,27,5835,1,0
3157,3433,1,2025-01-28,1,8,29,130,15,5837,1,0
3158,3434,2,2024-05-22,1,11,40,143,22,5838,1,0
3159,3434,1,2024-06-11,1,11,40,143,22,5839,1,0
3160,3435,1,2024-12-06,1,12,44,85,24,5841,1,0
3161,3436,1,2026-05-02,1,7,25,47,14,5842,1,0
3162,3441,1,2024-03-28,1,4,13,35,7,5849,1,0
3163,3442,1,2025-09-13,1,11,39,67,21,5851,1,0
3164,3442,1,2025-09-20,1,11,39,67,21,5852,1,0
3165,3443,1,2023-03-05,1,8,28,77,15,5853,1,0
3166,3444,1,2025-07-07,1,13,49,181,26,5854,1,0
3167,3445,2,2026-09-15,1,2,8,89,3,5857,1,0
3168,3446,1,2026-07-05,1,3,10,65,5,5860,1,0
3169,3447,1,2026-11-05,1,4,15,44,7,5861,1,0
3170,3447,1,2026-10-30,4,20,15,44,7,5862,1,0
3171,3447,1,2026-11-30,1,4,15,44,7,5863,1,0
3172,3448,2,2024-02-18,1,2,7,145,3,5864,1,0
3173,3448,2,2024-04-06,1,2,7,145,3,5865,1,0
3174,3449,1,2024-09-01,1,4,13,35,7,5866,1,0
3175,3450,1,2024-01-21,1,1,2,96,2,5867,1,0
3176,3450,1,2024-02-03,1,1,2,96,2,5868,1,0
3177,3455,1,2024-05-07,1,13,52,178,25,5875,1,0
3178,3456,1,2024-01-07,1,13,50,133,25,5876,1,0
3179,3457,1,2026-02-19,1,8,29,118,16,5877,1,0
3180,3459,1,2025-12-27,1,12,44,85,24,5879,1,0
3181,3461,1,2024-12-05,1,3,10,152,5,5881,1,0
3182,3462,1,2025-09-18,1,2,8,200,4,5882,1,0
3183,3462,1,2025-08-15,1,2,8,200,4,5883,1,0
3184,3463,1,2023-12-01,1,5,19,151,9,5884,1,0
3185,3465,1,2026-10-03,1,13,51,237,25,5888,1,0
3186,3466,1,2026-07-05,1,4,16,160,7,5890,1,0
3187,3468,1,2023-07-30,1,11,39,67,22,5892,1,0
3188,3469,1,2024-05-28,1,14,54,31,27,5895,1,0
3189,3471,2,2026-07-07,1,14,55,76,28,5897,1,0
3190,3472,1,2024-12-17,1,9,33,180,17,5899,1,0
3191,3476,1,2026-04-11,1,13,51,182,26,5904,1,0
3192,3476,1,2026-05-15,2,17,51,182,26,5907,1,0
3193,3478,1,2023-12-23,1,7,25,150,13,5910,1,0
3194,3478,1,2024-01-20,1,7,25,150,13,5911,1,0
3195,3479,1,2025-11-09,1,10,37,183,19,5913,1,0
3196,3479,1,2025-12-20,1,10,37,183,19,5914,1,0
3197,3480,1,2023-09-03,1,7,26,206,14,5915,1,0
3198,3481,1,2023-02-05,1,15,57,72,29,5916,1,0
3199,3483,1,2024-05-02,1,12,46,196,24,5920,1,0
3200,3484,1,2024-08-21,1,4,14,108,7,5921,1,0
3201,3486,1,2026-10-03,1,14,54,55,28,5924,1,0
3202,3486,1,2026-10-04,1,14,54,55,28,5925,1,0
3203,3488,1,2026-06-14,1,2,7,125,4,5927,1,0
3204,3488,1,2026-06-04,1,2,7,125,4,5928,1,0
3205,3490,1,2026-04-21,1,3,11,39,5,5932,1,0
3206,3491,1,2025-04-13,1,14,54,192,27,5934,1,0
3207,3491,1,2025-04-08,1,14,54,192,27,5935,1,0
3208,3494,1,2026-12-01,1,7,26,206,13,5939,1,0
3209,3495,2,2023-01-28,1,15,59,147,29,5941,1,0
3210,3496,1,2024-05-31,1,1,2,29,2,5942,1,0
3211,3496,1,2024-07-03,1,1,2,29,2,5943,1,0
3212,3498,2,2024-05-20,1,13,51,168,26,5946,1,0
3213,3500,1,2025-09-11,1,2,7,84,3,5948,1,0
3214,3502,2,2023-07-06,1,3,10,212,5,5950,1,0
3215,3503,2,2024-09-25,1,13,49,203,25,5951,1,0
3216,3504,1,2025-07-30,1,2,8,201,3,5953,1,0
3217,3505,1,2023-05-21,1,2,8,200,3,5954,1,0
3218,3507,2,2024-10-18,1,13,52,178,25,5956,1,0
3219,3510,2,2024-02-08,1,13,50,236,26,5959,1,0
3220,3510,1,2024-02-22,1,13,50,236,26,5960,1,0
3221,3511,1,2025-07-04,1,8,29,187,15,5962,1,0
3222,3511,1,2025-07-01,1,8,29,187,15,5963,1,0
3223,3512,1,2024-01-09,1,12,44,9,24,5964,1,0
3224,3512,1,2024-01-04,1,12,44,9,24,5966,1,0
3225,3513,2,2025-05-22,1,12,46,196,23,5968,1,0
3226,3514,1,2025-11-04,1,6,22,17,12,5969,1,0
3227,3514,1,2025-10-30,1,6,22,17,12,5970,1,0
3228,3514,1,2025-11-06,1,6,22,17,12,5971,1,0
